Drug,SOC_ABBREV,ROR,PRR,CI_lower,CI_upper,event_count,signal_detected
Paclitaxel,Cong,0.2053388964816225,0.20623353324325308,0.07701182740715395,0.5475011284354186,4.0,False
Paclitaxel,Ear,0.6524823805450674,0.6543407635368048,0.41559148344426927,1.0244032274035972,19.0,False
Paclitaxel,Endo,0.629583830328061,0.6304178661730865,0.31450127850341086,1.2603312816302392,8.0,False
Paclitaxel,Eye,0.7167993858903107,0.7232556903493269,0.5750018910059963,0.8935646432637009,81.0,False
Paclitaxel,Gastr,0.8747468655452373,0.8926905315844925,0.7963293795974672,0.9608864100530935,509.0,False
Paclitaxel,Hepat,0.49116315755172646,0.49531634315009404,0.3407617717064927,0.7079469217690583,29.0,False
Paclitaxel,Immun,4.797707598046454,4.483458784698394,4.256357000300643,5.40791061340175,294.0,True
Paclitaxel,Infec,1.0065883018015793,1.0062582377090712,0.8656468971949222,1.1704772611177459,178.0,False
Paclitaxel,Metab,0.7715748160332881,0.7765252070170868,0.615527509633142,0.9671829242719326,77.0,False
Paclitaxel,Musc,1.5500234614433874,1.5059039324506023,1.373114719404043,1.7497246931179218,285.0,False
Paclitaxel,Neopl,4.610694725124059,4.406430824265647,3.997232618813145,5.3183059069999485,201.0,True
Paclitaxel,Nerv,0.8240747095479852,0.8470494730632497,0.7474090244526448,0.9086043982596084,464.0,False
Paclitaxel,Preg,0.12974982624213394,0.13072956187259593,0.04866500910700397,0.3459367976865542,4.0,False
Paclitaxel,Prod,0.06509304088209086,0.06561930429842519,0.016271743805036463,0.26039642843725674,2.0,False
Paclitaxel,Psych,0.23134574514763812,0.250167281925616,0.18700131321139024,0.2862057644344712,87.0,False
Paclitaxel,Renal,0.6011376223771884,0.6066383982014265,0.4533864842103189,0.7970384067948237,49.0,False
Paclitaxel,Repro,0.20253840093188913,0.20568066448014513,0.119818854932425,0.3423651801311405,14.0,False
Paclitaxel,Resp,1.736384368250252,1.6628081085461037,1.5558588085406921,1.9378562230410583,355.0,False
Paclitaxel,Skin,0.692578475915557,0.7244194893867293,0.6216937452189794,0.7715453935161649,368.0,False
Paclitaxel,Vasc,2.3506968303454845,2.251095769396845,2.0723720176069644,2.6664013706270264,262.0,True
Pacritinib,Neopl,inf,77.50714147224197,,inf,3.0,False
Padimate,Eye,1.0977884855313003,1.0944164687888418,0.1493581109965539,8.068792186270429,1.0,False
Padimate,Immun,1.8894699243895783,1.8587985476864892,0.2570669600188701,13.887808043906906,1.0,False
Padimate,Infec,0.6816189981720563,0.6925976534075027,0.0927371736867918,5.0099053076409374,1.0,False
Padimate,Skin,51.97828067851728,6.273615242605236,15.732219199445264,171.73302939931003,26.0,True
Paeonia,Blood,1.0688648686712203,1.0666901886079185,0.3384646387918141,3.3754548527069828,3.0,False
Paeonia,Card,0.28892919575397347,0.29641415158814216,0.040276647852281446,2.0726670319041762,1.0,False
Paeonia,Eye,0.3269915346334509,0.3340758342688882,0.04558246087911896,2.345715032926629,1.0,False
Paeonia,Gastr,1.5768863759615175,1.4432916362651662,0.9789642406420106,2.540001503080787,22.0,False
Paeonia,Hepat,7.028608034324279,6.394017714921722,3.64975893140649,13.53550517407193,10.0,True
Paeonia,Infec,1.0603028915761303,1.0571290551773866,0.43083847155400073,2.609428581968665,5.0,False
Paeonia,Metab,2.3490843583254075,2.263879030431171,1.027667031388711,5.369635449988329,6.0,True
Paeonia,Musc,0.7806324278835679,0.7898689572358387,0.28679902499763155,2.1247875144220814,4.0,False
Paeonia,Nerv,1.3719204094218973,1.2975363275375178,0.8298335888857883,2.2681241576585456,19.0,False
Paeonia,Prod,3.774348587972369,3.6867375799311364,1.1951087335736932,11.920009337502337,3.0,True
Paeonia,Psych,0.5126541854238301,0.5383039651383653,0.2083112973106093,1.2616421539571758,5.0,False
Paeonia,Renal,3.95566333702918,3.70676537180567,1.9174074275503796,8.1606403579584,8.0,True
Paeonia,Repro,1.1023766313304477,1.100221333828754,0.27162997514259263,4.473859104340478,2.0,False
Paeonia,Skin,0.3331595945923168,0.36825645803482643,0.13537605881606604,0.819903581472445,5.0,False
Paeonia,Vasc,0.3135103612412677,0.3207365679650438,0.04370321435007886,2.2490049774897805,1.0,False
Palbociclib,Blood,7.4867714830416645,6.282837221990321,6.375186584492877,8.7921736087893,183.0,True
Palbociclib,Card,0.44789841876136366,0.4568574707895769,0.27327931908043485,0.7340950431374687,16.0,False
Palbociclib,Cong,0.9296498849516941,0.93000662995701,0.38601273142230025,2.238912963845238,5.0,False
Palbociclib,Ear,0.3704765691833921,0.3723919548755319,0.11926775363294957,1.1507962892995955,3.0,False
Palbociclib,Endo,0.2833048228983165,0.28403169427468733,0.03986161927550354,2.0135063285492327,1.0,False
Palbociclib,Eye,0.6038536467708954,0.6114872986079674,0.38345535685431,0.950930063175647,19.0,False
Palbociclib,Gastr,1.113440324361755,1.09353649463094,0.9448885611522144,1.3120588044827606,173.0,False
Palbociclib,Hepat,1.4268263981755436,1.4168700014635376,0.9434547306036345,2.157849766917849,23.0,False
Palbociclib,Immun,0.10748955463438756,0.10929992064932792,0.02684353287448718,0.4304204073853567,2.0,False
Palbociclib,Infec,2.227329132636324,2.0991192942371946,1.8160112286039043,2.731808585183884,103.0,True
Palbociclib,Metab,0.6845186819693451,0.6905979365764267,0.43467561641200964,1.0779666681853088,19.0,False
Palbociclib,Musc,0.6341721420580467,0.6467868957801831,0.4504229438561799,0.8928814822783664,34.0,False
Palbociclib,Neopl,7.987935033842861,7.328829599616304,6.4499575963569225,9.89263962617891,93.0,True
Palbociclib,Nerv,0.3935677650765982,0.4341605921607204,0.3065758985203687,0.5052438448520024,66.0,False
Palbociclib,Prod,0.11745376599543132,0.11834884331186597,0.016527109268537087,0.8347126483136428,1.0,False
Palbociclib,Psych,0.22032138613750454,0.23850861546695423,0.1456964612190622,0.33316878655389365,23.0,False
Palbociclib,Renal,0.890500605277276,0.892721688334532,0.5718743371145972,1.3866531098427108,20.0,False
Palbociclib,Repro,0.5251045802748507,0.5299209638420429,0.28161907906268074,0.9791056101147753,10.0,False
Palbociclib,Resp,1.7445415007831522,1.669785305471254,1.4172717906672396,2.147382787123643,99.0,False
Palbociclib,Skin,0.507890206789327,0.5463206875978684,0.40246429356300306,0.6409325405462947,77.0,False
Palbociclib,Vasc,0.4860117109210234,0.4943522916768688,0.29653253250829137,0.7965648192269623,16.0,False
Palifermin,Infec,6.361892001284037,5.021419000963029,1.2840022290619004,31.52149499426657,2.0,False
Palifermin,Neopl,10.92885300688713,9.687746381026239,1.3445349784769745,88.8335595266116,1.0,False
Palifermin,Nerv,0.7839430132497671,0.8109501365935462,0.09644812148237379,6.371991891365544,1.0,False
Palifermin,Skin,5.997106091502352,3.4985530457511764,1.4998168886192673,23.979781629105588,4.0,True
Paliperidone,Blood,0.5800073106341302,0.587311531318754,0.387363398952353,0.8684570646036072,24.0,False
Paliperidone,Card,1.170278246248412,1.1632450143381514,0.8976378918618106,1.5257278976956314,57.0,False
Paliperidone,Ear,0.7078947650488766,0.7095881287297527,0.35324828181505225,1.4185914671935176,8.0,False
Paliperidone,Endo,5.162295490824183,5.086891587004905,3.4736685830106335,7.671801180147912,25.0,True
Paliperidone,Eye,0.6132595502964582,0.6208262112689189,0.41895859868554464,0.8976716964630002,27.0,False
Paliperidone,Gastr,0.25016885347510676,0.284400275381678,0.19428740870931158,0.3221230632741975,63.0,False
Paliperidone,Hepat,0.13006506157613457,0.13195622448575167,0.04189441826576207,0.40379890551264475,3.0,False
Paliperidone,Immun,0.23092074073855956,0.23426456360491366,0.10355551526634242,0.5149352824530489,6.0,False
Paliperidone,Infec,0.7173781547285993,0.7276180766587227,0.5408787287051342,0.9514728340562402,50.0,False
Paliperidone,Metab,1.1206812517912192,1.1169208939455506,0.8271028856450973,1.518464618989664,43.0,False
Paliperidone,Musc,0.8353463476246248,0.8427438305574315,0.6474725549579595,1.077734515766632,62.0,False
Paliperidone,Neopl,0.2780641863307324,0.28067989580054853,0.11554377423758161,0.6691809422876144,5.0,False
Paliperidone,Nerv,1.4286112057290803,1.340093674111118,1.2539757637112292,1.6275673232267431,285.0,False
Paliperidone,Preg,0.4190237322801326,0.4211287187573785,0.17411041684121728,1.0084456254796978,5.0,False
Paliperidone,Prod,0.8447000944352173,0.8458254560697448,0.4533958739591019,1.5737202090269289,10.0,False
Paliperidone,Psych,4.098338371398916,3.146385132650264,3.655159028798458,4.595252155691323,424.0,True
Paliperidone,Renal,0.7935052749216703,0.7972461213904807,0.5341994546110796,1.1786807640732777,25.0,False
Paliperidone,Repro,4.624860636674816,4.3254156275582005,3.8173843751360512,5.603139167221501,114.0,True
Paliperidone,Resp,0.660778685665479,0.6745441882761553,0.5057124908998661,0.8633926970102322,56.0,False
Paliperidone,Skin,0.28674363762970606,0.3193053411292195,0.22269178132682033,0.369218447269269,63.0,False
Paliperidone,Vasc,0.5435966293683345,0.5518648063725314,0.36596729888387874,0.8074418024829471,25.0,False
Palivizumab,Blood,0.12251148448426499,0.12577959813609269,0.030559246372816373,0.4911463996013152,2.0,False
Palivizumab,Card,1.4380280425225005,1.4160042861945537,0.9764362285639924,2.1178286820863996,27.0,False
Palivizumab,Cong,4.528762675173749,4.443336390672337,2.611362512144802,7.854019222785571,13.0,True
Palivizumab,Ear,0.22649859400867134,0.2279390063103312,0.0318443777550384,1.6110100653415351,1.0,False
Palivizumab,Eye,0.05733461852332578,0.059090047539111026,0.008061210413012204,0.4077872072299569,1.0,False
Palivizumab,Gastr,0.2661724267903789,0.3017022534262264,0.17948362675216908,0.394731051881998,26.0,False
Palivizumab,Hepat,0.22325110968440876,0.2261440292014128,0.055686858192454246,0.8950237020567544,2.0,False
Palivizumab,Immun,0.3969784225812715,0.4014702034186549,0.14843791440936072,1.0616685677791804,4.0,False
Palivizumab,Infec,19.48610645005073,10.156991276933882,16.451779567201935,23.080077327299623,271.0,True
Palivizumab,Metab,1.0700499788529598,1.0679628286450507,0.6506254767986949,1.7598557051240216,16.0,False
Palivizumab,Musc,0.1332527627699312,0.13970898055190564,0.04982721091899963,0.3563574693089814,4.0,False
Palivizumab,Neopl,0.14269566764857372,0.1442921375412207,0.020062544281187752,1.014928778737466,1.0,False
Palivizumab,Nerv,0.27916209513218887,0.31406299927848885,0.18824263953546866,0.4139948077168214,26.0,False
Palivizumab,Prod,0.2158839793052648,0.2173441581147522,0.030352095501634598,1.535508232641336,1.0,False
Palivizumab,Psych,0.10424784301889033,0.11425624700750608,0.04662259157529927,0.23309756937340403,6.0,False
Palivizumab,Resp,2.9396246378614688,2.632607702632,2.3314728581151876,3.706409440471917,85.0,True
Palivizumab,Skin,0.46958797454298423,0.5081095182912593,0.3389751104234539,0.6505281923499154,39.0,False
Palivizumab,Vasc,0.673568379171144,0.680862940530448,0.38005362876981275,1.1937640561091214,12.0,False
Palmitic Acid,Cong,182.44420650095603,91.72210325047801,36.81917657566318,904.0367433899878,3.0,True
Palmitic Acid,Gastr,1.0464573762654086,1.0387144802211736,0.12225274927139164,8.957451238248277,1.0,False
Palmitic Acid,Nerv,1.0975213004787536,1.0812677503989614,0.1282182983064461,9.39454836723579,1.0,False
Palmitic Acid,Resp,3.125176584757218,2.770980487297681,0.36509845036901345,26.75094533007009,1.0,False
Palonosetron,Blood,0.2427925467963774,0.24836024865816872,0.03395198518199278,1.7362230945816872,1.0,False
Palonosetron,Card,0.40536109912205026,0.41410578884084365,0.10033632432479084,1.6376683298616463,2.0,False
Palonosetron,Ear,2.7391627263574727,2.7007988426878233,0.8722040048514552,8.602359539433593,3.0,False
Palonosetron,Gastr,2.1802419505028796,1.8331119650608563,1.507663557080026,3.152861883813704,40.0,True
Palonosetron,Immun,0.3918722453209474,0.3963437729288817,0.05479876502393614,2.80232331122433,1.0,False
Palonosetron,Infec,0.4304835858215388,0.4430464478990049,0.13708436824380976,1.3518398927307187,3.0,False
Palonosetron,Metab,1.32990850715005,1.3177795179165923,0.5444208239870736,3.248693950457834,5.0,False
Palonosetron,Musc,1.8771141429226625,1.7932723498491727,1.0598165858577662,3.324686132089996,13.0,False
Palonosetron,Nerv,1.6885534997410434,1.5265409115666804,1.1361428351251381,2.509554990217128,32.0,False
Palonosetron,Preg,0.8538466234316535,0.8549212806123031,0.1193974651398223,6.106110004026179,1.0,False
Palonosetron,Psych,0.576733208955224,0.6016312554872695,0.28232968006352693,1.178130454569803,8.0,False
Palonosetron,Renal,0.9702191176103324,0.9708760488395164,0.308954056774533,3.046812675010536,3.0,False
Palonosetron,Resp,1.1073475111867004,1.1002436317699336,0.5631889152369145,2.177277423891681,9.0,False
Palonosetron,Skin,0.5803447719982222,0.6173731744689672,0.3208785215012309,1.0496185684537211,12.0,False
Palonosetron,Vasc,0.6647419687531433,0.6721373665012358,0.21168071135294514,2.087492441789061,3.0,False
Pamidronic Acid,Blood,1.0351217783261495,1.0340466218467776,0.7056291871124725,1.5184704878063726,27.0,False
Pamidronic Acid,Card,0.6947151488469865,0.7023299637283543,0.4549839288816775,1.0607608475837011,22.0,False
Pamidronic Acid,Cong,1.0399387842377263,1.0397123738962426,0.43169326442963724,2.5051877434101417,5.0,False
Pamidronic Acid,Ear,0.2758906445774746,0.2775326159049633,0.06888441865685556,1.1049762667598437,2.0,False
Pamidronic Acid,Endo,1.2718249479233485,1.2705921817196149,0.47615765533178855,3.397065404804047,4.0,False
Pamidronic Acid,Eye,3.366509996355691,3.1330787382117617,2.697767060559508,4.201025997111954,87.0,True
Pamidronic Acid,Gastr,0.6018502959550774,0.642929233673998,0.4844530170285343,0.7476964040041871,91.0,False
Pamidronic Acid,Hepat,0.3404535247437901,0.3441924503404805,0.14134286224519593,0.8200527474064936,5.0,False
Pamidronic Acid,Immun,0.36227426819017355,0.3666125384745942,0.16229968201039466,0.8086438849850622,6.0,False
Pamidronic Acid,Infec,0.9066388749811297,0.9108729396078359,0.6601795939814802,1.2451067211418652,40.0,False
Pamidronic Acid,Metab,3.240704359274551,3.0501682743022256,2.557579539053512,4.106290570383447,75.0,True
Pamidronic Acid,Musc,4.590642900523119,3.8537876114134995,3.8981723393080783,5.406123794892025,181.0,True
Pamidronic Acid,Neopl,2.881935504738493,2.8136566655643076,2.0245344020050786,4.102450541342532,32.0,True
Pamidronic Acid,Nerv,0.7899812711607458,0.8164121996201077,0.6474243212747276,0.9639279654431304,111.0,False
Pamidronic Acid,Preg,0.3933255981962525,0.3953891165697347,0.12659828292873923,1.2220152012924348,3.0,False
Pamidronic Acid,Prod,0.13132465529854495,0.13230954797961236,0.018476735551607375,0.9333989243452332,1.0,False
Pamidronic Acid,Psych,0.3698977023803259,0.3941873601116965,0.262536573136602,0.5211628558701886,34.0,False
Pamidronic Acid,Renal,1.0491194215292314,1.047949911492821,0.680434472675386,1.6175717204658964,21.0,False
Pamidronic Acid,Resp,0.5501109976646256,0.5654133446828356,0.3822176307248977,0.7917534028391874,30.0,False
Pamidronic Acid,Skin,0.5249205801575321,0.5631639348160528,0.41184307119039926,0.6690451648888718,71.0,False
Pamidronic Acid,Vasc,1.1816904911722514,1.1746865493356795,0.8386706580898123,1.6650068813750947,34.0,False
Panax,Blood,1.0926235780716702,1.0896357207145198,0.5145249356192542,2.3202496141830617,7.0,False
Panax,Card,1.3121201781934528,1.297736759843524,0.6955908979745038,2.4751033503108375,10.0,False
Panax,Ear,0.5621276871276871,0.5641455318874674,0.07881843446844256,4.009056241304039,1.0,False
Panax,Eye,0.8740575279324326,0.8775398082660982,0.3882502762629951,1.9677424817023146,6.0,False
Panax,Gastr,1.2189081924867988,1.1775476584224729,0.8676634227823666,1.712342761836231,41.0,False
Panax,Hepat,1.991182131280389,1.959208514142312,0.9376362765366058,4.2285120351521766,7.0,False
Panax,Immun,0.4921129684587731,0.49679395492459094,0.122280325412243,1.9804917341269874,2.0,False
Panax,Infec,1.01912541514152,1.018155924051397,0.5556491255868907,1.8691950800612933,11.0,False
Panax,Metab,0.8217545367978528,0.8258615751204829,0.3385234904932514,1.9947818621506137,5.0,False
Panax,Musc,1.2248207459203058,1.2103161816673829,0.7126043862346849,2.1052155847139455,14.0,False
Panax,Neopl,1.0724330775767978,1.0714316986241235,0.34313341124845054,3.3517945737090775,3.0,False
Panax,Nerv,1.4762571422537378,1.3752994070294433,1.0660365405589174,2.044334379863338,46.0,False
Panax,Preg,1.072288409524207,1.071622156901864,0.2664328745016172,4.315542649722732,2.0,False
Panax,Prod,0.5357842023859739,0.5379234456929511,0.07512487103073096,3.8211674454515356,1.0,False
Panax,Psych,0.834677374248101,0.8483907717759083,0.5152276533131636,1.352191239351525,18.0,False
Panax,Renal,1.4338263992120734,1.4198319992374901,0.6751926514046841,3.0448467393719594,7.0,False
Panax,Repro,0.7185840244811631,0.7224745679215158,0.22992069694394357,2.2458308760495718,3.0,False
Panax,Resp,0.834375245023561,0.8427709699302008,0.4549214250794888,1.5303347152455677,11.0,False
Panax,Skin,0.44530105765420785,0.4836443025168203,0.2635425979827879,0.7524135887926048,15.0,False
Panax,Vasc,0.9823582224819695,0.9829273120793253,0.4626017483192445,2.0860873976030945,7.0,False
Pancreatin,Blood,0.094709858435801,0.09731876374290242,0.023638278714226156,0.379467447413212,2.0,False
Pancreatin,Card,0.19705104432984966,0.20283597916897175,0.08175466329511856,0.4749467798713665,5.0,False
Pancreatin,Cong,1.0574238504122575,1.057092877211034,0.3956793389959667,2.82588725066608,4.0,False
Pancreatin,Ear,0.7038491475111944,0.7055560688511874,0.263387673399023,1.880891448179946,4.0,False
Pancreatin,Endo,2.4353462686323755,2.422936934897802,1.0899812320941393,5.44129685310893,6.0,True
Pancreatin,Eye,0.35839320462235996,0.36578924837311083,0.17850194927259178,0.7195758345660096,8.0,False
Pancreatin,Gastr,4.97122019452232,3.03711007096534,4.283515789429174,5.769333285385137,338.0,True
Pancreatin,Hepat,0.6085352114046697,0.6124837035086572,0.28899616306692827,1.2813841526109302,7.0,False
Pancreatin,Immun,0.38385382748436037,0.3882929209462886,0.15925368727914763,0.9252141246571062,5.0,False
Pancreatin,Infec,0.45031942756343313,0.46299217851297925,0.2742870055178511,0.73932626322635,16.0,False
Pancreatin,Metab,2.1884176250880993,2.1182085146722325,1.596033108230958,3.0006719015400325,41.0,True
Pancreatin,Musc,0.6911769314434941,0.7027466717640548,0.46710707675475205,1.0227324190390452,26.0,False
Pancreatin,Neopl,0.7794232943883269,0.781648131476629,0.3701450208197963,1.641250422576701,7.0,False
Pancreatin,Nerv,0.353422586782037,0.39255263196237483,0.2586876219033802,0.48285079869171105,42.0,False
Pancreatin,Preg,0.1662947237409134,0.16749602817356335,0.02338980260674621,1.1823073332004348,1.0,False
Pancreatin,Prod,6.155518498812789,5.89551396357007,4.380166917900656,8.65044841884398,35.0,True
Pancreatin,Psych,0.17611219961889546,0.19154525639836859,0.10173124432752294,0.30487690443214777,13.0,False
Pancreatin,Renal,1.276455174881139,1.2684881669594923,0.818142641966027,1.991508240623518,20.0,False
Pancreatin,Repro,0.8255268000033824,0.8282922253635593,0.4549775219111664,1.4978641025190806,11.0,False
Pancreatin,Resp,0.829857545267887,0.8384382166160486,0.5906525309418736,1.1659368399554269,35.0,False
Pancreatin,Skin,0.5674682468196058,0.6048629228870752,0.4354685343630981,0.7394798607423914,60.0,False
Pancreatin,Vasc,0.34361601674625375,0.35118240272036033,0.17114224606220216,0.6899054422930043,8.0,False
Pancrelipase,Gastr,3.488203782376912,2.4929222694261477,0.5828395088203082,20.876356944326343,2.0,False
Pancrelipase,Infec,4.771383231727742,4.0171065853821935,0.533274971315737,42.691105280719256,1.0,False
Pancrelipase,Skin,3.998049345908537,2.7988296075451222,0.6680287305974225,23.92771124982114,2.0,False
Pancuronium,Blood,1.1461093587200935,1.1411732317363066,0.46982767003799486,2.795847809558675,5.0,False
Pancuronium,Card,4.244532029827961,3.8060817555268853,2.649351891769135,6.800173358702095,20.0,True
Pancuronium,Gastr,1.0127013619565017,1.0106416816392312,0.6541086448030522,1.567880285112795,24.0,False
Pancuronium,Hepat,7.754153729065061,6.978338773699481,4.677935689325054,12.853297703767469,17.0,True
Pancuronium,Immun,6.414625572269457,5.829260645537624,3.8176996006479897,10.778066777550851,16.0,True
Pancuronium,Infec,0.2614315564633295,0.27141221110571695,0.06476534846799863,1.0552936150511083,2.0,False
Pancuronium,Metab,0.4772851589848487,0.4843488730526211,0.11823844423003779,1.9266248340006549,2.0,False
Pancuronium,Musc,0.12080634719161097,0.1267468448457217,0.01690357927331311,0.863377707514344,1.0,False
Pancuronium,Nerv,0.5733157274135628,0.6136777531987664,0.3305998386375358,0.9942259036009816,14.0,False
Pancuronium,Renal,2.785317017734941,2.676750442332141,1.419288228787482,5.466113740625909,9.0,True
Pancuronium,Resp,1.3787793834241726,1.3480675415249155,0.7640951373497252,2.487952736814031,12.0,False
Pancuronium,Skin,0.38828199716179257,0.4254810649019539,0.1978619332648978,0.7619601549031096,9.0,False
Pancuronium,Vasc,3.825064267963093,3.500563642588954,2.3077002840114718,6.3401286360353435,17.0,True
Panitumumab,Blood,0.8223804611969977,0.8267277925663019,0.38843267200794035,1.7411244514075312,7.0,False
Panitumumab,Card,0.8824466484693176,0.8861458798111924,0.4543195916485626,1.7140182851658783,9.0,False
Panitumumab,Cong,1.2845687616060388,1.2825787702661364,0.3196643025234077,5.1620305747878765,2.0,False
Panitumumab,Eye,1.1137121975385929,1.1097362465757052,0.592575057315414,2.0931607627319173,10.0,False
Panitumumab,Gastr,0.6360525454692383,0.6755013954358593,0.43810329612167076,0.9234416727272046,31.0,False
Panitumumab,Hepat,0.4206058267412695,0.4246575342465753,0.10467494631681626,1.6900821802502901,2.0,False
Panitumumab,Immun,0.372539389707237,0.37692722614285074,0.09271315650178637,1.4969353015261266,2.0,False
Panitumumab,Infec,2.3205294869861905,2.1773951719632114,1.5982982342695518,3.3691190946183838,31.0,True
Panitumumab,Metab,1.9287851503688798,1.8800726424824,1.1467670434243835,3.2440870860523723,15.0,False
Panitumumab,Musc,0.44554959819344747,0.4591200625733281,0.21044856960179975,0.9432919635707744,7.0,False
Panitumumab,Neopl,6.694321831409652,6.236386858953631,4.370720699523251,10.253216314503023,23.0,True
Panitumumab,Nerv,0.2824230940154648,0.31754923626645604,0.1650504164960954,0.4832632702575156,14.0,False
Panitumumab,Psych,0.19772152415392133,0.21455254112971317,0.08807193728761281,0.443884877723113,6.0,False
Panitumumab,Renal,0.4559395219109091,0.4616464500027526,0.14616554332798484,1.4222288160888836,3.0,False
Panitumumab,Resp,1.0495008285895684,1.0463853918251902,0.651190208797882,1.6914443342806185,18.0,False
Panitumumab,Skin,3.376101502943523,2.520372639995331,2.651863240824396,4.298133170183448,103.0,True
Panitumumab,Vasc,0.31238503488475083,0.3195977792740716,0.10014565778127835,0.9744247746924264,3.0,False
Panobinostat,Blood,4.098089519650655,3.7538573508005824,2.510454956433268,6.689758630416182,18.0,True
Panobinostat,Card,1.7869429930135619,1.7383662650497618,0.94232951486846,3.3885866991293394,10.0,False
Panobinostat,Gastr,1.0933203400323999,1.0771908985453182,0.727555417809924,1.6429667578131497,28.0,False
Panobinostat,Infec,4.338431091553291,3.7202031116360144,2.9184146939974838,6.449386502496998,30.0,True
Panobinostat,Metab,0.6573989248539754,0.6637433892085316,0.209774469737007,2.060180854900866,3.0,False
Panobinostat,Musc,0.3350701315858212,0.34738364766756524,0.10692137920500264,1.0500425070806283,3.0,False
Panobinostat,Neopl,12.6668982863247,11.010486801229218,8.146942509242056,19.694543322734585,23.0,True
Panobinostat,Nerv,0.6859353571747369,0.7208314285997661,0.4202168368402585,1.119677445007499,18.0,False
Panobinostat,Psych,0.23360622819529245,0.25252953120281607,0.08660003632734543,0.6301598956073305,4.0,False
Panobinostat,Renal,1.369878529581289,1.3584625255818663,0.5623081251490456,3.33725781627358,5.0,False
Panobinostat,Resp,0.8117199109171825,0.8210176930941117,0.39877588058537017,1.6522795029935202,8.0,False
Panobinostat,Skin,0.037245935423382615,0.04318886174792964,0.005214597808582716,0.2660338834338277,1.0,False
Panobinostat,Vasc,2.1470393047051797,2.069153919817791,1.1640899319959024,3.9599842325284604,11.0,True
Pantoprazole,Blood,0.4607351980648429,0.4682120064105644,0.2812754252940036,0.7546941668080929,16.0,False
Pantoprazole,Card,0.6752783468547895,0.6831572084562331,0.4640908383828388,0.9825680836965203,28.0,False
Pantoprazole,Ear,1.4915281743023407,1.485565094198153,0.8803592909177783,2.5269867856093846,14.0,False
Pantoprazole,Endo,0.9709001493644391,0.9710010153978379,0.36368617581045504,2.591924474267552,4.0,False
Pantoprazole,Eye,0.9048249570089113,0.9075466003526774,0.6400126134778175,1.279206355601856,33.0,False
Pantoprazole,Gastr,1.3886361298641998,1.3071370454386053,1.2050881068539252,1.600140512711875,242.0,False
Pantoprazole,Hepat,0.5219960487783712,0.5261381974024755,0.28007882965553066,0.9728685144655708,10.0,False
Pantoprazole,Immun,0.6966220239954481,0.7005654118984536,0.41853702288411815,1.1594726817031826,15.0,False
Pantoprazole,Infec,0.23429241764327235,0.24358176439630025,0.13831021954562253,0.3968827259870175,14.0,False
Pantoprazole,Metab,2.182897308644322,2.113194520959908,1.7083349105839896,2.7892895184456004,68.0,True
Pantoprazole,Musc,1.3587026226721997,1.333214221407797,1.0853343377234397,1.7009254684861195,82.0,False
Pantoprazole,Neopl,0.33278918519138534,0.33568004660736717,0.13824035511703942,0.8011310567495453,5.0,False
Pantoprazole,Nerv,1.0884492149114555,1.0738098734486408,0.9318953515371118,1.2713033620000664,191.0,False
Pantoprazole,Preg,0.30034199747722523,0.3021608657680123,0.09671404404425331,0.9327013086882651,3.0,False
Pantoprazole,Prod,0.8078432832035287,0.8091753921587902,0.40296644008448135,1.619516429408458,8.0,False
Pantoprazole,Psych,0.8754651469045328,0.8862567286285767,0.7131015290419398,1.0747967746953162,100.0,False
Pantoprazole,Renal,1.5048560879604602,1.4877942271021776,1.0933991952546114,2.0711482643302315,39.0,False
Pantoprazole,Repro,0.9500799161157352,0.9509883405191751,0.6169540883564942,1.4630778270893046,21.0,False
Pantoprazole,Resp,0.6780473513111568,0.691438795970658,0.5078533592589186,0.9052774826397911,48.0,False
Pantoprazole,Skin,1.1970263366377214,1.1642455249960901,1.0251853793341994,1.3976711719541826,192.0,False
Pantoprazole,Vasc,0.5461160422104019,0.5543756289639387,0.35464610731220164,0.8409587061870801,21.0,False
Papain,Ear,4.1872112282381595,4.080970853963555,0.5703407139886425,30.7408141131458,1.0,False
Papain,Eye,6.147948867245396,5.289957389371162,2.353470852383702,16.060226637598312,5.0,True
Papain,Gastr,1.5924457298439259,1.454208392880343,0.6833138159551588,3.71115487977279,7.0,False
Papain,Metab,17.423932863035812,11.949288575357206,8.15556955320928,37.22528934795402,10.0,True
Papain,Musc,1.2685430482075117,1.250640178327011,0.30218522150623367,5.325215631441492,2.0,False
Papain,Nerv,0.18922557195341363,0.21625138622163317,0.02577564423243604,1.3891531384514497,1.0,False
Papain,Renal,6.617815459149967,5.868773397929972,2.309525741587408,18.96297610489602,4.0,True
Papaveretum,Card,0.97000426018671,0.9710385960423409,0.13197279233077777,7.129562451191195,1.0,False
Papaveretum,Eye,1.0977884855313003,1.0944164687888418,0.1493581109965539,8.068792186270429,1.0,False
Papaveretum,Gastr,1.0900608112555823,1.0745330851770336,0.4159039546089468,2.856987915280614,5.0,False
Papaveretum,Immun,1.8894699243895783,1.8587985476864892,0.2570669600188701,13.887808043906906,1.0,False
Papaveretum,Infec,0.6816189981720563,0.6925976534075027,0.0927371736867918,5.0099053076409374,1.0,False
Papaveretum,Nerv,0.19598372469541764,0.22370842384385153,0.02666456633382906,1.4404742182796866,1.0,False
Papaveretum,Psych,1.922511829983696,1.7634580661934036,0.7335165746609853,5.0388114789846306,5.0,False
